             w0  2.41038e+05  2.41338e+05
          Mnuw0  9.12723e+04  9.14317e+04
          Omkw0  1.97349e+05  1.97891e+05
           w0wa  6.12055e+04  6.16150e+04
          w0Gam  8.62957e+04  8.63908e+04
       MnuOmkw0  8.62974e+04  8.65720e+04
        Mnuw0wa  3.04156e+04  3.06024e+04
       Mnuw0Gam  4.07717e+04  4.08430e+04
        Omkw0wa  6.07215e+04  6.11247e+04
       Omkw0Gam  7.43473e+04  7.46657e+04
        w0waGam  2.94490e+04  2.96275e+04
     MnuOmkw0wa  3.24383e+04  3.26350e+04
    MnuOmkw0Gam  3.83074e+04  3.84764e+04
     Mnuw0waGam  1.67892e+04  1.68841e+04
     Omkw0waGam  2.82017e+04  2.83899e+04
  MnuOmkw0waGam  1.70131e+04  1.71226e+04
