             w0  2.41038e+05  2.44357e+05
          Mnuw0  9.12723e+04  9.30247e+04
          Omkw0  1.97349e+05  2.03214e+05
           w0wa  6.12055e+04  6.52612e+04
          w0Gam  8.62957e+04  8.73513e+04
       MnuOmkw0  8.62974e+04  8.92409e+04
        Mnuw0wa  3.04156e+04  3.22661e+04
       Mnuw0Gam  4.07717e+04  4.15558e+04
        Omkw0wa  6.07215e+04  6.46922e+04
       Omkw0Gam  7.43473e+04  7.76322e+04
        w0waGam  2.94490e+04  3.12063e+04
     MnuOmkw0wa  3.24383e+04  3.43762e+04
    MnuOmkw0Gam  3.83074e+04  4.00674e+04
     Mnuw0waGam  1.67892e+04  1.77279e+04
     Omkw0waGam  2.82017e+04  3.00788e+04
  MnuOmkw0waGam  1.70131e+04  1.81067e+04
